id,year,player_name,image,player_id,height,weight,collage,born,birth_city,birth_state,position,age,team,g,gs,mp,fg,fga,3p,3pa,2p,2pa,ft,fta,orb,drb,rtb,ast,stl,blk,tov,pf,pts,championships,mvps,allstar_selections,all_nba
12524,1996,Magic Johnson,https://i.pinimg.com/originals/8e/b9/48/8eb948bc03c7020f4a7ac88dc3d4002e.jpg,1366,201,98,"University of California, Los Angeles",1956,Nachitoches,Louisiana,PF,36,LAL,32,9,958,137,294,22,58,115,236,172,201,40,143,183,220,26,13,103,48,468,5,3,12,10
12528,1996,Michael Jordan,https://miro.medium.com/v2/resize:fit:1400/1*mOGEbXE9gryAKS25Bqx3Bw.jpeg,1675,198,88,University of North Carolina,1963,Brooklyn,New York,SG,32,CHI,82,82,3090,916,1850,111,260,805,1590,548,657,148,395,543,352,180,42,197,195,2491,6,5,14,11
12531,1996,Shawn Kemp,https://media.gettyimages.com/id/359833/photo/seattle-forward-shawn-kemp-during-the-supersonics-game-at-the-denver-nuggets.jpg?s=612x612&w=gi&k=20&c=I5FjoX6P1HOqYZRRxvGSrFW7v_Zm3Q9AGM7EGyQOMd8=,2001,208,104,Trinity Valley Community College,1969,Elkhart,Indiana,PF,26,SEA,79,76,2631,526,937,5,12,521,925,493,664,276,628,904,173,93,127,315,299,1550,0,0,6,3
12536,1996,Jason Kidd,https://media.gettyimages.com/id/1312307558/photo/jason-kidd-point-guard-and-shooting-guard-for-the-phoenix-suns-dribbles-the-basketball-down.jpg?s=612x612&w=gi&k=20&c=_2MQkEDTA45C88I5CkCgBMFbA4auk4tUUA_-8B4MzpI=,2337,193,92,University of California,1973,San Francisco,California,PG,22,DAL,81,81,3034,493,1293,133,396,360,897,229,331,203,350,553,783,175,26,328,155,1348,1,0,10,6
12573,1996,Karl Malone,https://wallpapers.com/images/featured/karl-malone-ekdfjwnwcvpaufvb.jpg,1737,206,113,Louisiana Tech University,1963,Summerfield,Louisiana,PF,32,UTA,82,82,3113,789,1520,16,40,773,1480,512,708,175,629,804,345,138,56,199,245,2106,0,2,14,14
12601,1996,Reggie Miller,https://wallpapers.com/images/hd/reggie-miller-indiana-shoot-vnbfi2h97c44vm4i.jpg,1862,201,83,"University of California, Los Angeles",1965,Riverside,California,SG,30,IND,76,76,2621,504,1066,168,410,336,656,430,498,38,176,214,253,77,13,189,175,1606,0,0,5,3
12633,1996,Shaquille O'Neal,https://media.gettyimages.com/id/51048945/photo/los-angeles-united-states-this-05-june-2002-file-photo-shows-shaquille-oneal-of-the-los-angeles.jpg?s=612x612&w=gi&k=20&c=pn5--PXxmoku2SmA9mq-1my1bxc-FmFHO0uad8ZCkFA=,2222,216,147,Louisiana State University,1972,Newark,New Jersey,C,23,ORL,54,52,1946,592,1033,1,2,591,1031,249,511,182,414,596,155,34,115,155,193,1434,4,1,15,14
12636,1996,Hakeem Olajuwon,https://wallpapers.com/images/hd/hakeem-olajuwon-eye-goggles-mmzsgu44ggan26s2.jpg,1679,213,115,University of Houston,1963,Lagos,Nigeria,C,33,HOU,72,72,2797,768,1494,3,14,765,1480,397,548,176,608,784,257,113,207,247,242,1936,1,1,12,12
12665,1996,Scottie Pippen,https://c8.alamy.com/comp/2M7GF8C/nba-basketball-scottie-pippen-chicago-bulls-1997-nba-finals-2M7GF8C.jpg,1869,203,95,University of Central Arkansas,1965,Hamburg,Arkansas,SF,30,CHI,77,77,2825,563,1216,150,401,413,815,220,324,152,344,496,452,133,57,207,198,1496,6,0,6,7
12697,1996,David Robinson,https://media.gettyimages.com/id/938270360/photo/los-angeles-david-robinson-of-the-san-antonio-spurs-looks-on-during-a-game-against-the-los.jpg?s=612x612&w=gi&k=20&c=IK5FVnLQ83e5KTj-tKcHWcc7GnU8DNbwuK8TVWTRWyM=,2031,216,106,United States Naval Academy,1965,Key West,Florida,C,30,SAS,82,82,3019,711,1378,3,9,708,1369,626,823,319,681,1000,247,111,271,190,262,2051,2,1,10,10
12701,1996,Dennis Rodman,https://i.pinimg.com/736x/84/0c/66/840c662ffc16cd140a8b8745ae92ff31.jpg,1811,201,95,Southeastern Oklahoma State University,1961,Trenton,New Jersey,PF,34,CHI,64,57,2088,146,304,3,27,143,277,56,106,356,596,952,160,36,27,138,196,351,5,0,2,2
12756,1996,John Stockton,https://wallpapers.com/images/hd/john-stockton-peace-sign-z0qni4ybv8ltm7dy.jpg,1692,185,77,Gonzaga University,1962,Spokane,Washington,PG,33,UTA,82,82,2915,440,818,95,225,345,593,234,282,54,172,226,916,140,15,246,207,1209,0,0,10,11
12781,1996,Rasheed Wallace,https://media.gettyimages.com/id/83274614/photo/auburn-hills-mi-rasheed-wallace-of-the-detroit-pistons-poses-for-a-portrait-during-nba-media.jpg?s=612x612&w=gi&k=20&c=g33nn0OlyMxz8nHwW9hnxMOQqlPEB3ga4rneJe_4O1Q=,2443,208,102,University of North Carolina,1974,Philadelphia,Pennsylvania,PF,21,WSB,65,51,1788,275,565,27,82,248,483,78,120,93,210,303,85,42,54,103,206,655,1,0,4,0
12791,1996,Chris Webber,https://media.gettyimages.com/id/1242438926/photo/sacramento-ca-chris-webber-of-the-sacramento-kings-prepares-to-shoot-a-free-throw-during-a.jpg?s=612x612&w=gi&k=20&c=jK9C2L5VDkr_E9FmBfdHEZ2a2r1WBZ1xEzh-FN92f6E=,2311,206,111,University of Michigan,1973,Detroit,Michigan,PF,22,WSB,15,15,558,150,276,15,34,135,242,41,69,37,77,114,75,27,9,49,51,356,0,0,5,5
12846,1997,Ray Allen,https://media.gettyimages.com/id/145777952/photo/miami-fl-ray-allen-of-the-boston-celtics-reacts-in-the-fourth-quarter-against-the-miami-heat.jpg?s=612x612&w=gi&k=20&c=xf7rkgotihfK1-SMOsbZ3xjJghAcNesSxmaQ_AxozXQ=,2450,203,99,Florida State University,1965,Milton,Florida,SG,21,MIL,82,81,2532,390,908,117,298,273,610,205,249,97,229,326,210,75,10,149,218,1102,2,0,10,2
12867,1997,Charles Barkley,https://thumbs.dreamstime.com/b/charles-barkley-phoenix-suns-charles-barkley-phoenix-suns-game-action-regular-season-nba-game-149656161.jpg,1651,198,114,Auburn University,1963,Leeds,Alabama,PF,33,HOU,53,53,2009,335,692,58,205,277,487,288,415,212,504,716,248,69,25,151,153,1016,0,1,11,11
12900,1997,Kobe Bryant,https://media.gettyimages.com/id/139369178/photo/phoenix-az-kobe-bryant-of-the-los-angeles-lakers-adjusts-his-jersey-during-the-nba-game.jpg?s=612x612&w=gi&k=20&c=M0YYaiFg29H64rWFo8feDwWwQLYkToyORpBZB6aMZj0=,2456,198,96,,1978,Philadelphia,Pennsylvania,SG,18,LAL,71,6,1103,176,422,51,136,125,286,136,166,47,85,132,91,49,23,112,102,539,5,1,18,15
12973,1997,Clyde Drexler,https://wallpapers.com/images/hd/clyde-drexler-1990-nba-finals-trail-blazers-27wh68xn000rylma.jpg,1602,201,95,University of Houston,1962,New Orleans,Louisiana,SG,34,HOU,62,62,2271,397,899,119,335,278,564,201,268,118,255,373,354,119,36,156,151,1114,1,0,10,5
13012,1997,Kevin Garnett,https://media.gettyimages.com/id/91224687/photo/waltham-ma-kevin-garnett-of-the-boston-celtics-poses-for-a-portrait-during-the-2009-nba-media.jpg?s=612x612&w=gi&k=20&c=M6FHd20k5WCgJO_P2SCQzA0NavV3Enn4l1jhReq1l40=,2401,211,108,,1976,Mauldin,South Carolina,SF,20,MIN,77,77,2995,549,1100,6,21,543,1079,205,272,190,428,618,236,105,163,175,199,1309,1,1,15,9
13049,1997,Anfernee Hardaway,https://media.gettyimages.com/id/493617392/photo/oakland-ca-penny-hardaway-of-the-orlando-magic-dribbles-against-the-golden-state-warriors-on.jpg?s=612x612&w=gi&k=20&c=bcaEgtOGyoxn1hpbJoo0VW9TAJVeAvP-EiCHHtNX3Kc=,2272,201,88,University of Memphis,1971,Memphis,Tennessee,PG,25,ORL,59,59,2221,421,941,85,267,336,674,283,345,82,181,263,332,93,35,145,123,1210,0,0,4,3
13050,1997,Tim Hardaway,https://media.gettyimages.com/id/587758428/photo/sacramento-ca-tim-hardaway-of-the-golden-state-warriors-looks-on-against-the-sacramento-kings.jpg?s=612x612&w=gi&k=20&c=9xaTlLaGLwRFvveqeQ-TdtYStxDMOyXU7SRp4Es-jto=,1994,183,79,University of Texas at El Paso,1966,Chicago,Illinois,PG,30,MIA,81,81,3136,575,1384,203,590,372,794,291,364,49,228,277,695,151,9,230,165,1644,0,0,5,4
13062,1997,Grant Hill,https://media.gettyimages.com/id/929748012/photo/phoenix-grant-hill-of-the-detroit-pistons-smiles-circa-1997-at-america-west-arena-in-phoenix.jpg?s=612x612&w=gi&k=20&c=pV3vMkkqEdICi27KrNjRMO3e-o4gnCEjyfnxaik-rYw=,2332,203,102,Duke University,1972,Dallas,Texas,SF,24,DET,80,80,3147,625,1259,10,33,615,1226,450,633,123,598,721,583,144,48,259,186,1710,0,0,7,5
13076,1997,Allen Iverson,https://media.gettyimages.com/id/1934811800/photo/allen-iverson-shooting-guard-and-point-guard-for-the-philadelphia-76ers-looks-on-with-hands.jpg?s=612x612&w=gi&k=20&c=5oKUqo8YjnrvoECqfIE5zSPWxWR4o96og9WA8ECUzac=,2479,183,74,Georgetown University,1975,Hampton,Virginia,PG,21,PHI,76,74,3045,625,1504,155,455,470,1049,382,544,115,197,312,567,157,24,337,233,1787,0,1,11,6
13096,1997,Michael Jordan,https://miro.medium.com/v2/resize:fit:1400/1*mOGEbXE9gryAKS25Bqx3Bw.jpeg,1675,198,88,University of North Carolina,1963,Brooklyn,New York,SG,33,CHI,82,82,3106,920,1892,111,297,809,1595,480,576,113,369,482,352,140,44,166,156,2431,6,5,14,11
13101,1997,Shawn Kemp,https://media.gettyimages.com/id/359833/photo/seattle-forward-shawn-kemp-during-the-supersonics-game-at-the-denver-nuggets.jpg?s=612x612&w=gi&k=20&c=I5FjoX6P1HOqYZRRxvGSrFW7v_Zm3Q9AGM7EGyQOMd8=,2001,208,104,Trinity Valley Community College,1969,Elkhart,Indiana,PF,27,SEA,81,75,2750,526,1032,12,33,514,999,452,609,275,532,807,156,125,81,280,320,1516,0,0,6,3
13105,1997,Jason Kidd,https://media.gettyimages.com/id/1312307558/photo/jason-kidd-point-guard-and-shooting-guard-for-the-phoenix-suns-dribbles-the-basketball-down.jpg?s=612x612&w=gi&k=20&c=_2MQkEDTA45C88I5CkCgBMFbA4auk4tUUA_-8B4MzpI=,2337,193,92,University of California,1973,San Francisco,California,PG,23,TOT,55,45,1964,213,529,61,165,152,364,112,165,64,185,249,496,124,20,142,114,599,1,0,10,6
13106,1997,Jason Kidd,https://media.gettyimages.com/id/1312307558/photo/jason-kidd-point-guard-and-shooting-guard-for-the-phoenix-suns-dribbles-the-basketball-down.jpg?s=612x612&w=gi&k=20&c=_2MQkEDTA45C88I5CkCgBMFbA4auk4tUUA_-8B4MzpI=,2337,193,92,University of California,1973,San Francisco,California,PG,23,DAL,22,22,791,75,203,21,65,54,138,46,69,30,60,90,200,45,8,66,42,217,1,0,10,6
13107,1997,Jason Kidd,https://media.gettyimages.com/id/1312307558/photo/jason-kidd-point-guard-and-shooting-guard-for-the-phoenix-suns-dribbles-the-basketball-down.jpg?s=612x612&w=gi&k=20&c=_2MQkEDTA45C88I5CkCgBMFbA4auk4tUUA_-8B4MzpI=,2337,193,92,University of California,1973,San Francisco,California,PG,23,PHO,33,23,1173,138,326,40,100,98,226,66,96,34,125,159,296,79,12,76,72,382,1,0,10,6
13143,1997,Karl Malone,https://wallpapers.com/images/featured/karl-malone-ekdfjwnwcvpaufvb.jpg,1737,206,113,Louisiana Tech University,1963,Summerfield,Louisiana,PF,33,UTA,82,82,2998,864,1571,0,13,864,1558,521,690,193,616,809,368,113,48,233,217,2249,0,2,14,14
13183,1997,Reggie Miller,https://wallpapers.com/images/hd/reggie-miller-indiana-shoot-vnbfi2h97c44vm4i.jpg,1862,201,83,"University of California, Los Angeles",1965,Riverside,California,SG,31,IND,81,81,2966,552,1244,229,536,323,708,418,475,53,233,286,273,75,25,166,172,1751,0,0,5,3
13205,1997,Steve Nash,https://www.bpmcdn.com/f/files/victoria/import/2018-03/11235020_web1_Steve-Nash_Flickr.jpg,2491,190,88,Santa Clara University,1974,Johannesburg,South Africa,PG,22,PHO,65,2,684,74,175,23,55,51,120,42,51,16,47,63,138,20,0,63,92,213,0,2,8,7
13220,1997,Shaquille O'Neal,https://media.gettyimages.com/id/51048945/photo/los-angeles-united-states-this-05-june-2002-file-photo-shows-shaquille-oneal-of-the-los-angeles.jpg?s=612x612&w=gi&k=20&c=pn5--PXxmoku2SmA9mq-1my1bxc-FmFHO0uad8ZCkFA=,2222,216,147,Louisiana State University,1972,Newark,New Jersey,C,24,LAL,51,51,1941,552,991,0,4,552,987,232,479,195,445,640,159,46,147,146,180,1336,4,1,15,14
13222,1997,Hakeem Olajuwon,https://wallpapers.com/images/hd/hakeem-olajuwon-eye-goggles-mmzsgu44ggan26s2.jpg,1679,213,115,University of Houston,1963,Lagos,Nigeria,C,34,HOU,78,78,2852,727,1426,5,16,722,1410,351,446,173,543,716,236,117,173,281,249,1810,1,1,12,12
13246,1997,Scottie Pippen,https://c8.alamy.com/comp/2M7GF8C/nba-basketball-scottie-pippen-chicago-bulls-1997-nba-finals-2M7GF8C.jpg,1869,203,95,University of Central Arkansas,1965,Hamburg,Arkansas,SF,31,CHI,82,82,3095,648,1366,156,424,492,942,204,291,160,371,531,467,154,45,214,213,1656,6,0,6,7
13271,1997,David Robinson,https://media.gettyimages.com/id/938270360/photo/los-angeles-david-robinson-of-the-san-antonio-spurs-looks-on-during-a-game-against-the-los.jpg?s=612x612&w=gi&k=20&c=IK5FVnLQ83e5KTj-tKcHWcc7GnU8DNbwuK8TVWTRWyM=,2031,216,106,United States Naval Academy,1965,Key West,Florida,C,31,SAS,6,6,147,36,72,0,0,36,72,34,52,19,32,51,8,6,6,8,9,106,2,1,10,10
13278,1997,Dennis Rodman,https://i.pinimg.com/736x/84/0c/66/840c662ffc16cd140a8b8745ae92ff31.jpg,1811,201,95,Southeastern Oklahoma State University,1961,Trenton,New Jersey,PF,35,CHI,55,54,1947,128,286,5,19,123,267,50,88,320,563,883,170,32,19,111,172,311,5,0,2,2
13337,1997,John Stockton,https://wallpapers.com/images/hd/john-stockton-peace-sign-z0qni4ybv8ltm7dy.jpg,1692,185,77,Gonzaga University,1962,Spokane,Washington,PG,34,UTA,82,82,2896,416,759,76,180,340,579,275,325,45,183,228,860,166,15,248,194,1183,0,0,10,11
13367,1997,Rasheed Wallace,https://media.gettyimages.com/id/83274614/photo/auburn-hills-mi-rasheed-wallace-of-the-detroit-pistons-poses-for-a-portrait-during-nba-media.jpg?s=612x612&w=gi&k=20&c=g33nn0OlyMxz8nHwW9hnxMOQqlPEB3ga4rneJe_4O1Q=,2443,208,102,University of North Carolina,1974,Philadelphia,Pennsylvania,PF,22,POR,62,56,1892,380,681,9,33,371,648,169,265,122,297,419,74,48,59,114,198,938,1,0,4,0
13374,1997,Chris Webber,https://media.gettyimages.com/id/1242438926/photo/sacramento-ca-chris-webber-of-the-sacramento-kings-prepares-to-shoot-a-free-throw-during-a.jpg?s=612x612&w=gi&k=20&c=jK9C2L5VDkr_E9FmBfdHEZ2a2r1WBZ1xEzh-FN92f6E=,2311,206,111,University of Michigan,1973,Detroit,Michigan,PF,23,WSB,72,72,2806,604,1167,60,151,544,1016,177,313,238,505,743,331,122,137,230,258,1445,0,0,5,5
13383,1997,Dominique Wilkins,https://wallpapers.com/images/hd/dominique-wilkins-slam-dunk-vintage-photography-5fy7ggo6niycrczg.jpg,1588,201,90,University of Georgia,1960,Paris,France,SF,37,SAS,63,26,1945,397,953,70,239,327,714,281,350,169,233,402,119,39,31,135,100,1145,0,0,9,1
13420,1998,Ray Allen,https://media.gettyimages.com/id/145777952/photo/miami-fl-ray-allen-of-the-boston-celtics-reacts-in-the-fourth-quarter-against-the-miami-heat.jpg?s=612x612&w=gi&k=20&c=xf7rkgotihfK1-SMOsbZ3xjJghAcNesSxmaQ_AxozXQ=,2450,203,99,Florida State University,1965,Milton,Florida,SG,22,MIL,82,82,3287,563,1315,134,368,429,947,342,391,127,278,405,356,111,12,263,244,1602,2,0,10,2
13441,1998,Charles Barkley,https://thumbs.dreamstime.com/b/charles-barkley-phoenix-suns-charles-barkley-phoenix-suns-game-action-regular-season-nba-game-149656161.jpg,1651,198,114,Auburn University,1963,Leeds,Alabama,PF,34,HOU,68,41,2243,361,744,18,84,343,660,296,397,241,553,794,217,71,28,147,187,1036,0,1,11,11
13479,1998,Kobe Bryant,https://media.gettyimages.com/id/139369178/photo/phoenix-az-kobe-bryant-of-the-los-angeles-lakers-adjusts-his-jersey-during-the-nba-game.jpg?s=612x612&w=gi&k=20&c=M0YYaiFg29H64rWFo8feDwWwQLYkToyORpBZB6aMZj0=,2456,198,96,,1978,Philadelphia,Pennsylvania,SG,19,LAL,79,1,2056,391,913,75,220,316,693,363,457,79,163,242,199,74,40,157,180,1220,5,1,18,15
13547,1998,Clyde Drexler,https://wallpapers.com/images/hd/clyde-drexler-1990-nba-finals-trail-blazers-27wh68xn000rylma.jpg,1602,201,95,University of Houston,1962,New Orleans,Louisiana,SG,35,HOU,70,70,2473,452,1059,106,334,346,725,277,346,105,241,346,382,126,42,189,193,1287,1,0,10,5
13551,1998,Tim Duncan,https://media.gettyimages.com/id/169000810/photo/oakland-ca-tim-duncan-of-the-san-antonio-spurs-looks-on-against-the-golden-state-warriors-in.jpg?s=612x612&w=gi&k=20&c=1YAGmYVqH2I-KYQctp4tToTWsKHFNBY_XwvTsq1yv1s=,2535,211,113,Wake Forest University,1976,St. Croix,U.S. Virgin Islands,PF,21,SAS,82,82,3204,706,1287,0,10,706,1277,319,482,274,703,977,224,55,206,279,254,1731,2,5,15,15
13582,1998,Kevin Garnett,https://media.gettyimages.com/id/91224687/photo/waltham-ma-kevin-garnett-of-the-boston-celtics-poses-for-a-portrait-during-the-2009-nba-media.jpg?s=612x612&w=gi&k=20&c=M6FHd20k5WCgJO_P2SCQzA0NavV3Enn4l1jhReq1l40=,2401,211,108,,1976,Mauldin,South Carolina,PF,21,MIN,82,82,3222,635,1293,3,16,632,1277,245,332,222,564,786,348,139,150,192,224,1518,1,1,15,9
13608,1998,Anfernee Hardaway,https://media.gettyimages.com/id/493617392/photo/oakland-ca-penny-hardaway-of-the-orlando-magic-dribbles-against-the-golden-state-warriors-on.jpg?s=612x612&w=gi&k=20&c=bcaEgtOGyoxn1hpbJoo0VW9TAJVeAvP-EiCHHtNX3Kc=,2272,201,88,University of Memphis,1971,Memphis,Tennessee,SG,26,ORL,19,15,625,103,273,15,50,88,223,90,118,8,68,76,68,28,15,46,45,311,0,0,4,3
13609,1998,Tim Hardaway,https://media.gettyimages.com/id/587758428/photo/sacramento-ca-tim-hardaway-of-the-golden-state-warriors-looks-on-against-the-sacramento-kings.jpg?s=612x612&w=gi&k=20&c=9xaTlLaGLwRFvveqeQ-TdtYStxDMOyXU7SRp4Es-jto=,1994,183,79,University of Texas at El Paso,1966,Chicago,Illinois,PG,31,MIA,81,81,3031,558,1296,155,442,403,854,257,329,48,251,299,672,136,16,224,200,1528,0,0,5,4
13621,1998,Grant Hill,https://media.gettyimages.com/id/929748012/photo/phoenix-grant-hill-of-the-detroit-pistons-smiles-circa-1997-at-america-west-arena-in-phoenix.jpg?s=612x612&w=gi&k=20&c=pV3vMkkqEdICi27KrNjRMO3e-o4gnCEjyfnxaik-rYw=,2332,203,102,Duke University,1972,Dallas,Texas,SF,25,DET,81,81,3294,615,1361,3,21,612,1340,479,647,93,530,623,551,143,53,285,196,1712,0,0,7,5
13636,1998,Allen Iverson,https://media.gettyimages.com/id/1934811800/photo/allen-iverson-shooting-guard-and-point-guard-for-the-philadelphia-76ers-looks-on-with-hands.jpg?s=612x612&w=gi&k=20&c=5oKUqo8YjnrvoECqfIE5zSPWxWR4o96og9WA8ECUzac=,2479,183,74,Georgetown University,1975,Hampton,Virginia,PG,22,PHI,80,80,3150,649,1407,70,235,579,1172,390,535,86,210,296,494,176,25,244,200,1758,0,1,11,6
13654,1998,Michael Jordan,https://miro.medium.com/v2/resize:fit:1400/1*mOGEbXE9gryAKS25Bqx3Bw.jpeg,1675,198,88,University of North Carolina,1963,Brooklyn,New York,SG,34,CHI,82,82,3181,881,1893,30,126,851,1767,565,721,130,345,475,283,141,45,185,151,2357,6,5,14,11
13657,1998,Shawn Kemp,https://media.gettyimages.com/id/359833/photo/seattle-forward-shawn-kemp-during-the-supersonics-game-at-the-denver-nuggets.jpg?s=612x612&w=gi&k=20&c=I5FjoX6P1HOqYZRRxvGSrFW7v_Zm3Q9AGM7EGyQOMd8=,2001,208,104,Trinity Valley Community College,1969,Elkhart,Indiana,PF,28,CLE,80,80,2769,518,1164,2,8,516,1156,404,556,219,526,745,197,108,90,271,310,1442,0,0,6,3
13663,1998,Jason Kidd,https://media.gettyimages.com/id/1312307558/photo/jason-kidd-point-guard-and-shooting-guard-for-the-phoenix-suns-dribbles-the-basketball-down.jpg?s=612x612&w=gi&k=20&c=_2MQkEDTA45C88I5CkCgBMFbA4auk4tUUA_-8B4MzpI=,2337,193,92,University of California,1973,San Francisco,California,PG,24,PHO,82,82,3118,357,859,73,233,284,626,167,209,108,402,510,745,162,26,261,142,954,1,0,10,6
13689,1998,Karl Malone,https://wallpapers.com/images/featured/karl-malone-ekdfjwnwcvpaufvb.jpg,1737,206,113,Louisiana Tech University,1963,Summerfield,Louisiana,PF,34,UTA,81,81,3030,780,1472,2,6,778,1466,628,825,189,645,834,316,96,70,247,237,2190,0,2,14,14
13708,1998,Tracy McGrady,https://media.gettyimages.com/id/121661997/photo/tracy-mcgrady-of-the-houston-rockets-brings-the-ball-up-the-court-during-the-nba-game-between.jpg?s=612x612&w=gi&k=20&c=EvDFApi3tgyRHX7Hy2mPufUdWei63kcPyAk2mR3V3pw=,2555,203,95,,1979,Bartow,Florida,SF,18,TOR,64,17,1179,179,398,14,41,165,357,79,111,105,164,269,98,49,61,66,86,451,0,0,7,7
13719,1998,Reggie Miller,https://wallpapers.com/images/hd/reggie-miller-indiana-shoot-vnbfi2h97c44vm4i.jpg,1862,201,83,"University of California, Los Angeles",1965,Riverside,California,SG,32,IND,81,81,2795,516,1081,164,382,352,699,382,440,46,186,232,171,78,11,128,148,1578,0,0,5,3
13737,1998,Steve Nash,https://www.bpmcdn.com/f/files/victoria/import/2018-03/11235020_web1_Steve-Nash_Flickr.jpg,2491,190,88,Santa Clara University,1974,Johannesburg,South Africa,PG,23,PHO,76,9,1664,268,584,81,195,187,389,74,86,32,128,160,262,63,4,98,145,691,0,2,8,7
13743,1998,Shaquille O'Neal,https://media.gettyimages.com/id/51048945/photo/los-angeles-united-states-this-05-june-2002-file-photo-shows-shaquille-oneal-of-the-los-angeles.jpg?s=612x612&w=gi&k=20&c=pn5--PXxmoku2SmA9mq-1my1bxc-FmFHO0uad8ZCkFA=,2222,216,147,Louisiana State University,1972,Newark,New Jersey,C,25,LAL,60,57,2175,670,1147,0,0,670,1147,359,681,208,473,681,142,39,144,175,193,1699,4,1,15,14
13745,1998,Hakeem Olajuwon,https://wallpapers.com/images/hd/hakeem-olajuwon-eye-goggles-mmzsgu44ggan26s2.jpg,1679,213,115,University of Houston,1963,Lagos,Nigeria,C,35,HOU,47,45,1633,306,633,0,3,306,630,160,212,116,344,460,143,84,96,126,152,772,1,1,12,12
13770,1998,Scottie Pippen,https://c8.alamy.com/comp/2M7GF8C/nba-basketball-scottie-pippen-chicago-bulls-1997-nba-finals-2M7GF8C.jpg,1869,203,95,University of Central Arkansas,1965,Hamburg,Arkansas,SF,32,CHI,44,44,1652,315,704,61,192,254,512,150,193,53,174,227,254,79,43,109,116,841,6,0,6,7
13800,1998,David Robinson,https://media.gettyimages.com/id/938270360/photo/los-angeles-david-robinson-of-the-san-antonio-spurs-looks-on-during-a-game-against-the-los.jpg?s=612x612&w=gi&k=20&c=IK5FVnLQ83e5KTj-tKcHWcc7GnU8DNbwuK8TVWTRWyM=,2031,216,106,United States Naval Academy,1965,Key West,Florida,C,32,SAS,73,73,2457,544,1065,1,4,543,1061,485,660,239,536,775,199,64,192,202,204,1574,2,1,10,10
13804,1998,Dennis Rodman,https://i.pinimg.com/736x/84/0c/66/840c662ffc16cd140a8b8745ae92ff31.jpg,1811,201,95,Southeastern Oklahoma State University,1961,Trenton,New Jersey,PF,36,CHI,80,66,2856,155,360,4,23,151,337,61,111,421,780,1201,230,47,18,147,238,375,5,0,2,2
13866,1998,John Stockton,https://wallpapers.com/images/hd/john-stockton-peace-sign-z0qni4ybv8ltm7dy.jpg,1692,185,77,Gonzaga University,1962,Spokane,Washington,PG,35,UTA,64,64,1858,270,511,39,91,231,420,191,231,35,131,166,543,89,10,161,138,770,0,0,10,11
13912,1998,Rasheed Wallace,https://media.gettyimages.com/id/83274614/photo/auburn-hills-mi-rasheed-wallace-of-the-detroit-pistons-poses-for-a-portrait-during-nba-media.jpg?s=612x612&w=gi&k=20&c=g33nn0OlyMxz8nHwW9hnxMOQqlPEB3ga4rneJe_4O1Q=,2443,208,102,University of North Carolina,1974,Philadelphia,Pennsylvania,PF,23,POR,77,77,2896,466,875,8,39,458,836,184,278,132,346,478,195,75,88,167,268,1124,1,0,4,0
13922,1998,Chris Webber,https://media.gettyimages.com/id/1242438926/photo/sacramento-ca-chris-webber-of-the-sacramento-kings-prepares-to-shoot-a-free-throw-during-a.jpg?s=612x612&w=gi&k=20&c=jK9C2L5VDkr_E9FmBfdHEZ2a2r1WBZ1xEzh-FN92f6E=,2311,206,111,University of Michigan,1973,Detroit,Michigan,C,24,WAS,71,71,2809,647,1341,65,205,582,1136,196,333,176,498,674,273,111,124,185,269,1555,0,0,5,5
13965,1999,Ray Allen,https://media.gettyimages.com/id/145777952/photo/miami-fl-ray-allen-of-the-boston-celtics-reacts-in-the-fourth-quarter-against-the-miami-heat.jpg?s=612x612&w=gi&k=20&c=xf7rkgotihfK1-SMOsbZ3xjJghAcNesSxmaQ_AxozXQ=,2450,203,99,Florida State University,1965,Milton,Florida,SG,23,MIL,50,50,1719,303,673,74,208,229,465,176,195,57,155,212,178,53,7,122,117,856,2,0,10,2
